experience_level,current_difficulty,target_reps,completed_reps,completion_rate,correct_rep_percentage,average_form_score,previous_form_score,performance_trend,sessions_completed,rpe,next_difficulty_action
BEGINNER,MEDIUM,8,6,0.75,0.5121795149438223,84.47474667007111,94.85500919918877,-10.380262529117658,26,5,MAINTAIN
BEGINNER,EASY,15,13,0.8666666666666667,0.5632262504490549,98.3724617488351,94.57086739504484,3.80159435379025,28,7,MAINTAIN
ADVANCED,MEDIUM,15,15,1.0,0.602668413042691,90.4948458143661,89.08166969202173,1.4131761223443675,44,9,MAINTAIN
ADVANCED,MEDIUM,10,10,1.0,0.6352170376400835,95.57040682685502,84.70699300904244,10.863413817812585,14,1,INCREASE
INTERMEDIATE,HARD,14,10,0.7142857142857143,0.6124232573386201,54.86637926970047,62.59295427816238,-7.726575008461914,32,8,DECREASE
ADVANCED,EASY,11,10,0.9090909090909091,0.9123528535218322,60.26393477242761,82.34037409938526,-22.076439326957647,35,7,MAINTAIN
INTERMEDIATE,HARD,11,7,0.6363636363636364,0.6293019544909739,67.54521022784931,68.43982194239969,-0.8946117145503791,43,4,MAINTAIN
BEGINNER,HARD,12,8,0.6666666666666666,0.7503824522558771,82.73117892249735,72.86940778356646,9.86177113893089,14,9,MAINTAIN
ADVANCED,EASY,15,12,0.8,0.8014914468127334,68.33494785488165,85.9534988541441,-17.618550999262453,15,6,MAINTAIN
ADVANCED,EASY,11,8,0.7272727272727273,0.9278914722341798,75.56406266579664,50.90609337170503,24.657969294091608,15,6,MAINTAIN
INTERMEDIATE,HARD,9,6,0.6666666666666666,0.8923239402132873,56.97502618712293,75.98370414587052,-19.00867795874759,47,6,MAINTAIN
BEGINNER,MEDIUM,8,7,0.875,0.8201978745599078,99.31630476649235,70.82352193748092,28.492782829011432,15,5,INCREASE
BEGINNER,MEDIUM,8,5,0.625,0.6878444215458908,54.14327965613285,71.261540036396,-17.118260380263152,9,5,MAINTAIN
ADVANCED,MEDIUM,15,15,1.0,0.9575334657882771,57.88580678868265,82.10032133788683,-24.214514549204175,26,4,MAINTAIN
BEGINNER,MEDIUM,10,10,1.0,0.577198786528586,60.63946561935586,68.78506936641567,-8.145603747059809,14,8,MAINTAIN
INTERMEDIATE,EASY,10,8,0.8,0.6787417391453398,70.29377653960697,75.02731065847624,-4.733534118869272,4,2,MAINTAIN
BEGINNER,EASY,8,5,0.625,0.6413839156581826,87.35510723765614,82.96146301921017,4.393644218445971,31,6,MAINTAIN
ADVANCED,MEDIUM,15,8,0.5333333333333333,0.5431360891061687,93.1383147015833,66.55385075420138,26.58446394738192,45,2,MAINTAIN
INTERMEDIATE,MEDIUM,8,6,0.75,0.9211142814331802,83.56594734773856,74.16651486765807,9.399432480080492,37,1,INCREASE
BEGINNER,EASY,9,5,0.5555555555555556,0.559053440165832,53.17429505126041,63.70178351405191,-10.527488462791503,11,4,DECREASE
ADVANCED,MEDIUM,9,8,0.8888888888888888,0.907575419231393,70.67165339708322,98.7208846847044,-28.049231287621183,31,3,MAINTAIN
BEGINNER,EASY,13,12,0.9230769230769231,0.6983035923849016,95.95735753536994,84.67665462467357,11.280702910696363,40,2,INCREASE
INTERMEDIATE,EASY,10,8,0.8,0.5452855005010568,70.48050518551963,79.1579204255137,-8.677415239994062,41,7,MAINTAIN
INTERMEDIATE,EASY,13,11,0.8461538461538461,0.8195659837775253,77.2427608744278,98.90512904674682,-21.66236817231902,17,8,MAINTAIN
INTERMEDIATE,EASY,8,7,0.875,0.6435715800830368,91.07556793997158,73.9675266699926,17.108041269978983,21,7,MAINTAIN
ADVANCED,HARD,13,9,0.6923076923076923,0.7162386016452784,95.04503040880715,81.628922707879,13.416107700928151,13,1,INCREASE
ADVANCED,EASY,14,11,0.7857142857142857,0.9242694403865168,68.07038194218612,99.66822854867668,-31.597846606490563,41,2,MAINTAIN
ADVANCED,MEDIUM,13,13,1.0,0.9391344844362731,61.963694326181304,90.54081895087775,-28.577124624696445,12,10,MAINTAIN
BEGINNER,EASY,15,13,0.8666666666666667,0.955573613996527,73.24218974126644,69.95030963173349,3.291880109532954,14,4,MAINTAIN
ADVANCED,EASY,13,7,0.5384615384615384,0.6762844556620802,82.7411128011998,68.01116499748561,14.729947803714197,27,1,MAINTAIN
BEGINNER,EASY,15,15,1.0,0.8569449315068696,58.406229159177244,78.1238629264281,-19.71763376725086,23,3,MAINTAIN
BEGINNER,HARD,10,6,0.6,0.9456377304778976,79.22066422626368,88.99197611118237,-9.771311884918688,10,8,MAINTAIN
INTERMEDIATE,EASY,12,11,0.9166666666666666,0.742911914858952,87.00209164475322,61.16589722466526,25.836194420087963,50,4,INCREASE
INTERMEDIATE,EASY,12,10,0.8333333333333334,0.9462121150686653,68.45884345787391,86.66619293965852,-18.207349481784604,12,10,MAINTAIN
ADVANCED,HARD,11,9,0.8181818181818182,0.5742300196419332,87.6182854828314,60.248258052990295,27.3700274298411,33,2,INCREASE
ADVANCED,EASY,15,12,0.8,0.9170223441151544,55.78182823255876,79.74306886890125,-23.961240636342488,1,1,MAINTAIN
ADVANCED,EASY,11,6,0.5454545454545454,0.6202410577970818,74.33896550272668,96.75559148693486,-22.41662598420818,6,10,DECREASE
BEGINNER,EASY,11,10,0.9090909090909091,0.5335138828687167,60.65991666505002,65.27401966113841,-4.614102996088391,25,2,MAINTAIN
INTERMEDIATE,EASY,11,9,0.8181818181818182,0.9113405512011261,66.73446849528675,62.549040097894775,4.1854283973919735,16,7,MAINTAIN
BEGINNER,HARD,12,12,1.0,0.765724442152184,66.53902070082546,82.02511829074803,-15.486097589922565,14,3,MAINTAIN
ADVANCED,HARD,15,13,0.8666666666666667,0.9796090264760888,99.11772790551133,82.85323525228392,16.264492653227407,17,10,MAINTAIN
INTERMEDIATE,MEDIUM,12,10,0.8333333333333334,0.9670716176689003,64.62717791893257,90.41135253368508,-25.7841746147525,9,4,MAINTAIN
INTERMEDIATE,MEDIUM,8,8,1.0,0.9609480524295723,89.4601122033115,63.53076009913441,25.929352104177084,40,7,INCREASE
ADVANCED,HARD,13,8,0.6153846153846154,0.9313887832849836,60.07275743038578,96.57357322490932,-36.50081579452355,22,6,MAINTAIN
BEGINNER,HARD,9,8,0.8888888888888888,0.5125665471578074,87.4992093200535,97.37435108445955,-9.875141764406052,21,1,MAINTAIN
INTERMEDIATE,HARD,14,11,0.7857142857142857,0.6651794301097622,55.69497682651824,82.83171942042831,-27.13674259391007,47,4,MAINTAIN
BEGINNER,EASY,10,10,1.0,0.6099276098264486,60.21783966962752,91.98621718563811,-31.768377516010588,19,6,MAINTAIN
INTERMEDIATE,EASY,9,5,0.5555555555555556,0.8052366574843437,73.73363940631705,84.40884620795686,-10.675206801639803,2,2,MAINTAIN
ADVANCED,EASY,12,8,0.6666666666666666,0.8550178967820801,64.38946306769404,91.98487750830444,-27.595414440610398,49,4,MAINTAIN
INTERMEDIATE,MEDIUM,8,7,0.875,0.6532743576251334,52.517729881254695,91.90562656883006,-39.38789668757536,45,1,MAINTAIN
INTERMEDIATE,EASY,14,15,1.0,0.981904191129013,81.39458486515034,54.73600679524452,26.658578069905815,24,4,INCREASE
ADVANCED,EASY,14,9,0.6428571428571429,0.7066689721765158,61.53997568477764,70.03679288776635,-8.496817202988716,40,5,MAINTAIN
INTERMEDIATE,HARD,13,10,0.7692307692307693,0.8472537362339861,85.4812305915323,58.64427772387204,26.83695286766026,35,10,MAINTAIN
ADVANCED,HARD,14,14,1.0,0.5244780886729377,86.14372176155878,81.26884487419642,4.874876887362362,14,10,MAINTAIN
BEGINNER,MEDIUM,10,5,0.5,0.5193199778376316,94.24051041299262,58.893522776081774,35.346987636910846,12,7,MAINTAIN
BEGINNER,HARD,10,9,0.9,0.5907804456541842,58.084415200046394,81.56906096959258,-23.48464576954619,5,1,MAINTAIN
INTERMEDIATE,MEDIUM,14,12,0.8571428571428571,0.5410390466518809,75.99039401454061,90.40074067661178,-14.410346662071163,14,8,MAINTAIN
ADVANCED,MEDIUM,8,7,0.875,0.5569530744102087,66.89482190958915,53.56258741347267,13.332234496116484,21,6,MAINTAIN
ADVANCED,HARD,13,9,0.6923076923076923,0.9160211284412608,78.58804340977893,98.56716167072415,-19.979118260945214,19,9,MAINTAIN
INTERMEDIATE,EASY,14,9,0.6428571428571429,0.5811653422082429,94.61848119012816,76.35638462264403,18.262096567484136,1,6,MAINTAIN
INTERMEDIATE,MEDIUM,15,10,0.6666666666666666,0.7024429956647325,83.14505931579382,55.47493658431631,27.670122731477505,31,2,MAINTAIN
ADVANCED,EASY,8,6,0.75,0.8164623092816121,95.11457318273698,97.08168558478198,-1.9671124020450037,18,6,MAINTAIN
INTERMEDIATE,HARD,13,14,1.0,0.911283944005737,69.843604638131,70.3827865906848,-0.539181952553804,10,6,MAINTAIN
ADVANCED,MEDIUM,13,11,0.8461538461538461,0.9868897983236813,53.84738801949274,92.13673869902462,-38.28935067953188,35,6,MAINTAIN
ADVANCED,HARD,13,8,0.6153846153846154,0.9299532035508953,70.99629654556195,66.43406745451344,4.562229091048508,44,6,MAINTAIN
ADVANCED,MEDIUM,8,6,0.75,0.9592008986515603,58.57718049223671,53.33851900380232,5.2386614884343885,41,3,MAINTAIN
INTERMEDIATE,MEDIUM,14,13,0.9285714285714286,0.5149781938205973,53.03620255580932,73.82905047016996,-20.792847914360642,30,7,MAINTAIN
BEGINNER,EASY,8,7,0.875,0.6221724166348734,65.7261036002886,74.51799824480538,-8.791894644516788,47,8,MAINTAIN
INTERMEDIATE,MEDIUM,11,10,0.9090909090909091,0.782014344802403,55.980358128299436,74.10785116061248,-18.127493032313048,21,3,MAINTAIN
ADVANCED,MEDIUM,11,6,0.5454545454545454,0.684391933357846,81.91396747106792,59.42901430321997,22.484953167847948,9,5,MAINTAIN
INTERMEDIATE,MEDIUM,11,8,0.7272727272727273,0.9652910705391633,74.6557411521321,83.10647628745886,-8.450735135326767,37,5,MAINTAIN
INTERMEDIATE,EASY,13,12,0.9230769230769231,0.6622228535807799,52.521682655408384,77.6065247799751,-25.08484212456672,5,7,MAINTAIN
ADVANCED,HARD,8,6,0.75,0.5311559058071029,75.56776907379927,90.10394993623956,-14.53618086244029,34,3,MAINTAIN
INTERMEDIATE,MEDIUM,15,9,0.6,0.6965590195775355,86.59186988042083,90.08089677498464,-3.489026894563807,9,1,MAINTAIN
ADVANCED,EASY,13,7,0.5384615384615384,0.7317579236092036,72.50355382190706,78.86348687878412,-6.359933056877054,2,4,MAINTAIN
BEGINNER,MEDIUM,15,12,0.8,0.8119293775232539,57.31211546920977,89.66183665637848,-32.34972118716871,42,9,MAINTAIN
ADVANCED,MEDIUM,8,5,0.625,0.73630829894456,84.92020962134877,93.3267641391957,-8.406554517846928,5,8,MAINTAIN
BEGINNER,HARD,10,10,1.0,0.5509288363342525,79.94580067668724,76.2727287055603,3.6730719711269444,13,5,MAINTAIN
ADVANCED,MEDIUM,9,7,0.7777777777777778,0.6046756653862835,65.61290505874958,93.81930067563165,-28.206395616882077,21,5,MAINTAIN
BEGINNER,EASY,14,8,0.5714285714285714,0.8073330279612922,62.05462824531905,50.27005050483637,11.784577740482682,15,9,MAINTAIN
BEGINNER,EASY,14,9,0.6428571428571429,0.5759505016350854,60.39876825413875,59.629368338281395,0.7693999158573561,4,5,MAINTAIN
ADVANCED,MEDIUM,13,11,0.8461538461538461,0.7867157736824657,58.29390409441169,91.34767650680513,-33.05377241239344,6,5,MAINTAIN
BEGINNER,EASY,12,8,0.6666666666666666,0.6512103259452653,54.904465827103074,90.12669238426652,-35.222226557163445,31,10,DECREASE
INTERMEDIATE,MEDIUM,10,6,0.6,0.9481214337620816,66.17485579096488,77.13265595807893,-10.957800167114044,34,8,MAINTAIN
INTERMEDIATE,EASY,13,12,0.9230769230769231,0.9545159753863052,81.62539579465142,65.88229361299973,15.743102181651693,47,9,MAINTAIN
BEGINNER,MEDIUM,8,8,1.0,0.7897563452394536,67.52956377699823,71.02188451759537,-3.492320740597137,5,10,MAINTAIN
INTERMEDIATE,HARD,14,10,0.7142857142857143,0.8216910942555506,76.02762145752817,86.02091952444177,-9.993298066913596,3,7,MAINTAIN
BEGINNER,HARD,15,10,0.6666666666666666,0.5849929182386805,92.37741075282621,87.4299416566974,4.947469096128813,37,10,MAINTAIN
BEGINNER,EASY,12,11,0.9166666666666666,0.7040180164760186,90.86865270429358,50.33856484052073,40.53008786377285,48,7,MAINTAIN
BEGINNER,HARD,9,7,0.7777777777777778,0.629309098792105,80.81983378004453,63.18790248930501,17.631931290739523,50,5,MAINTAIN
BEGINNER,EASY,14,15,1.0,0.894830331592873,51.58283493344001,52.304296835055595,-0.7214619016155837,23,9,MAINTAIN
ADVANCED,EASY,8,8,1.0,0.6234559655506706,66.47074035023978,83.77358124654354,-17.302840896303763,22,5,MAINTAIN
BEGINNER,EASY,9,7,0.7777777777777778,0.939959426695022,78.84882087559936,53.20816671517943,25.640654160419928,2,1,INCREASE
BEGINNER,MEDIUM,11,9,0.8181818181818182,0.5718551785074715,61.689685356012205,52.138430190364325,9.55125516564788,29,4,MAINTAIN
BEGINNER,MEDIUM,8,7,0.875,0.6407180700937496,92.96365979885076,57.18578947405468,35.777870324796076,4,9,MAINTAIN
INTERMEDIATE,EASY,15,15,1.0,0.9102000243533007,76.00598390585044,54.02242800780245,21.98355589804799,50,3,INCREASE
ADVANCED,EASY,12,9,0.75,0.8266373060729115,68.54746806026924,53.695589407425956,14.851878652843283,2,7,MAINTAIN
INTERMEDIATE,HARD,8,6,0.75,0.8029634824703049,50.37578903715978,53.28777339004513,-2.911984352885355,27,8,MAINTAIN
BEGINNER,HARD,14,8,0.5714285714285714,0.9015129398783694,81.35533070607465,83.58285262747148,-2.2275219213968285,47,2,MAINTAIN
BEGINNER,HARD,8,4,0.5,0.5787719568021429,63.74704813429799,56.14296083216952,7.60408730212847,19,9,DECREASE
ADVANCED,MEDIUM,13,10,0.7692307692307693,0.7715165141551756,77.7232384572294,59.22160198263949,18.50163647458991,28,7,MAINTAIN
INTERMEDIATE,HARD,9,5,0.5555555555555556,0.943844794423645,52.80630765201673,99.4046618329944,-46.59835418097768,29,1,MAINTAIN
INTERMEDIATE,EASY,11,7,0.6363636363636364,0.7018374071623775,75.89335758807232,92.39249523433898,-16.49913764626666,11,8,MAINTAIN
BEGINNER,HARD,10,9,0.9,0.5917585403464001,86.86441348393558,96.16507425722617,-9.300660773290588,35,2,MAINTAIN
BEGINNER,MEDIUM,15,11,0.7333333333333333,0.6139350234630498,66.21659342207755,64.6237885679016,1.5928048541759523,37,1,MAINTAIN
BEGINNER,MEDIUM,8,4,0.5,0.829218070295418,53.76975541692659,94.66734573061407,-40.89759031368748,11,1,MAINTAIN
INTERMEDIATE,MEDIUM,11,11,1.0,0.5271674232396271,98.1987050523158,54.946125413916505,43.2525796383993,17,7,INCREASE
ADVANCED,HARD,12,11,0.9166666666666666,0.5639734198138446,73.01933494622908,87.63698347092759,-14.61764852469851,6,7,MAINTAIN
BEGINNER,HARD,8,6,0.75,0.8246154682857718,65.4583597858287,94.52232890595084,-29.063969120122138,26,4,MAINTAIN
BEGINNER,MEDIUM,10,8,0.8,0.5593634393374272,65.46042057882556,57.196582105065204,8.263838473760359,19,5,MAINTAIN
ADVANCED,EASY,9,9,1.0,0.6705300515940535,72.05086635668428,88.76049324145609,-16.709626884771808,29,3,MAINTAIN
BEGINNER,HARD,14,8,0.5714285714285714,0.7343992098014211,74.16672842580371,80.43569516114371,-6.268966735340001,23,1,MAINTAIN
INTERMEDIATE,HARD,15,11,0.7333333333333333,0.8810844911289464,59.518835163257236,67.41168913648043,-7.892853973223197,23,9,MAINTAIN
BEGINNER,HARD,8,8,1.0,0.5010011301628526,61.78910918293473,51.89581901827321,9.893290164661522,15,1,MAINTAIN
ADVANCED,EASY,15,8,0.5333333333333333,0.7284258683530558,99.21839757858373,78.72595482047986,20.492442758103877,6,8,MAINTAIN
INTERMEDIATE,HARD,8,5,0.625,0.5204542049010987,86.6363809742181,70.14884639138296,16.48753458283514,17,9,MAINTAIN
ADVANCED,HARD,9,9,1.0,0.9559716834558252,76.86981357623205,52.40728224241957,24.46253133381248,16,9,INCREASE
BEGINNER,HARD,14,12,0.8571428571428571,0.9308776798880664,65.61096749160983,56.91381242812885,8.697155063480977,48,4,MAINTAIN
INTERMEDIATE,HARD,13,8,0.6153846153846154,0.750850924761711,67.36709475537769,76.31947124260005,-8.952376487222352,7,1,MAINTAIN
BEGINNER,HARD,12,12,1.0,0.9984338938545831,56.60098912506877,66.61452975196835,-10.013540626899577,41,5,MAINTAIN
ADVANCED,MEDIUM,11,7,0.6363636363636364,0.7558575716734084,58.98161202486328,77.0273481708206,-18.04573614595732,14,6,MAINTAIN
BEGINNER,EASY,14,8,0.5714285714285714,0.5765835864856936,90.06159620504992,75.40679640546844,14.654799799581482,8,6,MAINTAIN
ADVANCED,EASY,8,8,1.0,0.8358514994092727,82.10613939895374,56.47098158317369,25.635157815780055,45,10,MAINTAIN
INTERMEDIATE,MEDIUM,12,10,0.8333333333333334,0.8386222131341328,92.89018350494901,77.82475798782798,15.065425517121028,7,3,INCREASE
BEGINNER,MEDIUM,10,6,0.6,0.8162174724918443,78.39242854943558,72.95704870769792,5.435379841737657,1,4,MAINTAIN
BEGINNER,EASY,14,9,0.6428571428571429,0.8840614582699551,96.7092686634746,80.4114437384575,16.297824925017096,42,3,INCREASE
ADVANCED,HARD,12,7,0.5833333333333334,0.7420136163271112,97.90047615764621,70.61253136864917,27.287944788997038,41,7,MAINTAIN
INTERMEDIATE,MEDIUM,11,11,1.0,0.6474052257888412,99.76358509817149,71.04339768222556,28.72018741594593,19,4,INCREASE
ADVANCED,EASY,12,11,0.9166666666666666,0.8029298878962341,72.2114776397673,73.72555028719691,-1.5140726474296144,27,4,MAINTAIN
ADVANCED,MEDIUM,14,7,0.5,0.9867889838794559,75.95317024391501,77.47393264358111,-1.520762399666097,32,6,MAINTAIN
ADVANCED,MEDIUM,12,11,0.9166666666666666,0.5393914398840827,55.37078011998685,86.33965488069896,-30.96887476071211,43,10,DECREASE
INTERMEDIATE,MEDIUM,14,14,1.0,0.9404332648185367,53.9211964633184,74.48041566884865,-20.559219205530248,5,9,MAINTAIN
ADVANCED,HARD,13,8,0.6153846153846154,0.5646222457097017,86.76157962276567,94.4976040806782,-7.736024457912535,16,5,MAINTAIN
INTERMEDIATE,MEDIUM,12,8,0.6666666666666666,0.6062432703966725,73.443918822858,60.19662423614516,13.247294586712833,23,8,MAINTAIN
ADVANCED,MEDIUM,14,14,1.0,0.6054774913561702,77.49046072607189,67.92759900820795,9.562861717863939,15,8,MAINTAIN
BEGINNER,EASY,12,12,1.0,0.7680106686589363,78.88683849565892,66.71758516062442,12.169253335034497,7,2,INCREASE
INTERMEDIATE,EASY,8,8,1.0,0.8606224775623504,74.7007615033651,82.8800661584895,-8.179304655124398,43,6,MAINTAIN
ADVANCED,MEDIUM,15,13,0.8666666666666667,0.6648047332745618,74.06984844602782,89.13950204264104,-15.069653596613222,22,4,MAINTAIN
ADVANCED,EASY,15,8,0.5333333333333333,0.778680824657328,65.85429029604238,52.59066651870015,13.263623777342232,1,2,MAINTAIN
BEGINNER,HARD,14,12,0.8571428571428571,0.5449613301465948,99.51330149133638,91.39508561738904,8.118215873947335,26,1,INCREASE
ADVANCED,EASY,14,13,0.9285714285714286,0.7760489555729053,78.127918341032,63.945434147619814,14.182484193412186,8,9,MAINTAIN
INTERMEDIATE,EASY,10,10,1.0,0.7059907952164248,60.54593285435438,81.90660095489544,-21.360668100541055,26,3,MAINTAIN
BEGINNER,EASY,10,10,1.0,0.5301673394273387,88.17719327695771,96.5557524981744,-8.37855922121669,38,5,MAINTAIN
INTERMEDIATE,MEDIUM,12,9,0.75,0.917422922242003,77.30783345771336,90.66275921872533,-13.35492576101197,20,6,MAINTAIN
ADVANCED,HARD,10,7,0.7,0.9325473751985149,85.73821030465811,70.18145444135077,15.556755863307345,24,3,INCREASE
INTERMEDIATE,HARD,15,8,0.5333333333333333,0.7052126748312058,87.27477735797095,70.85709014218942,16.417687215781527,1,9,MAINTAIN
INTERMEDIATE,HARD,11,8,0.7272727272727273,0.6776307251257532,54.2617452013637,57.17605949858843,-2.9143142972247276,48,9,DECREASE
INTERMEDIATE,EASY,14,8,0.5714285714285714,0.8899104471402892,53.89157485050929,86.30114293007183,-32.40956807956254,26,8,DECREASE
ADVANCED,HARD,11,9,0.8181818181818182,0.7712807523153471,61.7439964892485,89.16877140872086,-27.424774919472355,4,8,MAINTAIN
BEGINNER,EASY,15,10,0.6666666666666666,0.8924689168163211,57.166605930783184,95.50984832837081,-38.34324239758762,41,2,MAINTAIN
INTERMEDIATE,HARD,11,6,0.5454545454545454,0.5552444974205901,66.62335053725334,96.6566576281518,-30.03330709089846,38,5,DECREASE
BEGINNER,HARD,9,7,0.7777777777777778,0.7690000826646849,76.68364804964722,92.10915129217027,-15.42550324252305,21,5,MAINTAIN
INTERMEDIATE,MEDIUM,12,8,0.6666666666666666,0.5739706489061425,80.91497648288818,62.0401492851041,18.87482719778408,30,8,MAINTAIN
BEGINNER,HARD,14,14,1.0,0.6107296777892388,59.371202223733945,92.97470151391849,-33.603499290184544,27,6,MAINTAIN
ADVANCED,HARD,13,11,0.8461538461538461,0.7342350866633329,97.15795404827847,56.900921662681185,40.257032385597284,16,7,MAINTAIN
BEGINNER,MEDIUM,12,12,1.0,0.8550742032883599,68.43084937367483,50.716664436846585,17.714184936828246,23,1,INCREASE
BEGINNER,MEDIUM,14,13,0.9285714285714286,0.8827470059043088,52.00105666228357,70.36592356048493,-18.364866898201363,29,4,MAINTAIN
ADVANCED,MEDIUM,9,8,0.8888888888888888,0.6315592525059089,97.58864129551924,76.96056138091231,20.62807991460693,20,6,INCREASE
INTERMEDIATE,HARD,11,8,0.7272727272727273,0.6749981555002547,68.92168069799642,69.82321862981695,-0.9015379318205277,50,2,MAINTAIN
BEGINNER,MEDIUM,14,14,1.0,0.5529556194626465,89.11794366905296,98.83691520318008,-9.718971534127121,12,9,MAINTAIN
ADVANCED,HARD,15,12,0.8,0.8071161770794714,51.27068466352361,65.68186571693985,-14.411181053416243,2,9,MAINTAIN
ADVANCED,HARD,13,10,0.7692307692307693,0.9505535518027678,59.5973576856787,51.3783445806739,8.219013105004805,24,4,MAINTAIN
BEGINNER,EASY,11,10,0.9090909090909091,0.5358736289647149,58.65364823655432,75.92533295936533,-17.271684722811017,34,4,MAINTAIN
ADVANCED,MEDIUM,13,12,0.9230769230769231,0.5493128406296017,83.63011379975063,55.19487194278144,28.435241856969192,42,4,MAINTAIN
INTERMEDIATE,MEDIUM,9,8,0.8888888888888888,0.5861400550962965,86.72321049208554,88.17038319930685,-1.4471727072213127,15,2,MAINTAIN
BEGINNER,EASY,10,10,1.0,0.6438971205137332,75.4581390997239,81.86568198216148,-6.407542882437582,11,1,INCREASE
ADVANCED,MEDIUM,13,10,0.7692307692307693,0.8515849045653292,50.957101634635684,63.79793849239547,-12.840836857759783,40,3,MAINTAIN
BEGINNER,EASY,13,10,0.7692307692307693,0.7346707455027022,64.97828708850611,50.9967373484853,13.98154974002081,18,3,MAINTAIN
ADVANCED,EASY,12,10,0.8333333333333334,0.5217512495774246,73.19198897021748,82.84422208736905,-9.652233117151567,47,3,MAINTAIN
ADVANCED,HARD,13,12,0.9230769230769231,0.8325419056564438,75.04658991798736,87.83690265403877,-12.790312736051405,7,2,MAINTAIN
BEGINNER,EASY,10,10,1.0,0.6500014833873161,74.70859794524674,83.5688881634148,-8.86029021816806,38,7,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.7358097350488348,81.11715085143123,71.66089435524938,9.456256496181851,36,5,MAINTAIN
BEGINNER,EASY,13,8,0.6153846153846154,0.8015432414666117,56.571928288447694,93.77172691881789,-37.199798630370196,40,4,MAINTAIN
INTERMEDIATE,MEDIUM,8,5,0.625,0.8297911326504016,62.44719323024559,92.13259689701653,-29.685403666770938,22,8,DECREASE
BEGINNER,HARD,8,4,0.5,0.6150350859975984,99.11429864340303,57.46018490088773,41.6541137425153,28,7,MAINTAIN
INTERMEDIATE,HARD,15,9,0.6,0.7049956083519768,83.63049695324884,97.07825885846538,-13.447761905216538,12,6,MAINTAIN
ADVANCED,EASY,12,11,0.9166666666666666,0.6583463884753693,83.08299706422066,71.40084061447884,11.682156449741825,45,2,INCREASE
INTERMEDIATE,EASY,14,11,0.7857142857142857,0.538769661849341,84.28189374375087,77.57782891867251,6.704064825078362,50,10,MAINTAIN
INTERMEDIATE,MEDIUM,8,8,1.0,0.6694608833552742,88.30536688636413,62.92691331678047,25.378453569583655,2,6,INCREASE
BEGINNER,HARD,14,9,0.6428571428571429,0.9929160226928649,91.9921346478871,82.78479528720052,9.207339360686575,38,3,INCREASE
ADVANCED,MEDIUM,15,8,0.5333333333333333,0.9806702944240834,59.223966967154134,62.690013500129375,-3.4660465329752412,11,10,DECREASE
ADVANCED,HARD,14,13,0.9285714285714286,0.5626002781336408,71.87058029100983,87.90606006658338,-16.03547977557355,7,2,MAINTAIN
ADVANCED,HARD,11,10,0.9090909090909091,0.5345558167217278,73.7904607037309,74.29333984019061,-0.5028791364597112,40,1,MAINTAIN
INTERMEDIATE,MEDIUM,12,11,0.9166666666666666,0.9332455951855463,95.61435197861432,87.64992701627206,7.964424962342264,40,7,INCREASE
BEGINNER,MEDIUM,13,11,0.8461538461538461,0.5949351137066932,96.44599938846495,96.31020876720535,0.13579062125960206,48,8,MAINTAIN
BEGINNER,MEDIUM,12,12,1.0,0.6535237869024539,77.96806707590066,97.55751210238054,-19.58944502647988,32,5,MAINTAIN
BEGINNER,EASY,13,8,0.6153846153846154,0.5490357175549767,85.72697031590117,90.00290590350053,-4.275935587599363,14,6,MAINTAIN
INTERMEDIATE,HARD,14,14,1.0,0.9218981423145254,50.15154485897925,67.79735752505475,-17.6458126660755,34,3,MAINTAIN
INTERMEDIATE,MEDIUM,8,5,0.625,0.5513035965962481,84.70615955182771,86.91954583013316,-2.2133862783054497,16,10,MAINTAIN
INTERMEDIATE,EASY,14,7,0.5,0.7630567309284693,90.44700359359103,76.31699967205098,14.130003921540052,46,6,MAINTAIN
INTERMEDIATE,HARD,10,10,1.0,0.7544388866334092,78.21923143497773,98.09076669808645,-19.871535263108726,37,6,MAINTAIN
ADVANCED,MEDIUM,14,7,0.5,0.6079062246542432,86.7213000955856,97.02993804246083,-10.308637946875223,39,4,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.7826130410506074,93.81163700576198,74.35157053656818,19.460066469193805,43,6,MAINTAIN
INTERMEDIATE,EASY,13,12,0.9230769230769231,0.5337295821399515,93.69911589109888,63.906793943449856,29.79232194764903,37,5,INCREASE
ADVANCED,EASY,8,8,1.0,0.639464705497961,85.43241547405597,67.43033166027995,18.002083813776025,21,10,MAINTAIN
INTERMEDIATE,HARD,10,8,0.8,0.5027459992478849,90.6799633246089,79.93354782324072,10.74641550136819,26,4,MAINTAIN
ADVANCED,MEDIUM,15,10,0.6666666666666666,0.5451507447763837,85.40139741409197,55.16669647883662,30.234700935255354,9,7,MAINTAIN
ADVANCED,MEDIUM,11,8,0.7272727272727273,0.812950401132426,72.48369632970908,52.16824592152231,20.315450408186763,6,5,MAINTAIN
ADVANCED,HARD,14,12,0.8571428571428571,0.671792773574277,71.79792166362061,87.94424873200747,-16.146327068386853,42,6,MAINTAIN
INTERMEDIATE,HARD,13,12,0.9230769230769231,0.6140366634220074,80.161877042143,94.39259515090069,-14.230718108757685,26,10,MAINTAIN
INTERMEDIATE,HARD,10,6,0.6,0.8465277373116029,99.68304963103722,66.19110766393945,33.49194196709777,45,8,MAINTAIN
